3, 490, 5.0
3, 497, 3.0492765937933415
3, 509, 6.0
3, 523, 3.819295845654557
3, 526, 3.0
3, 540, 4.369899044430179
3, 654, 4.417737667700412
3, 872, 4.0
3, 974, 4.0
3, 1551, 4.0
3, 2785, 4.0
3, 3286, 4.0
3, 3385, 4.0
3, 3392, 4.0
3, 3512, 4.0
3, 3707, 4.0
4, 17, 3.0
4, 21, 3.0
4, 71, 3.2649260860362337
4, 78, 3.5562907811126894
4, 85, 3.0
4, 130, 4.11122141062548
4, 154, 3.0
4, 168, 3.0
4, 174, 3.0
4, 219, 3.0
4, 384, 3.0
4, 401, 3.0
4, 543, 3.0
4, 547, 3.0
4, 583, 3.0
4, 978, 2.0
4, 1127, 3.0
4, 1511, 3.0
4, 1615, 3.0
4, 1914, 4.0
4, 2051, 1.8633378442350788
4, 2340, 3.0
4, 2565, 3.0
4, 2804, 5.0
4, 3175, 3.0
4, 3592, 3.0
5, 16, 3.9825967400488844
5, 42, 4.434142423187007
5, 54, 2.9722476216045255
5, 110, 2.9370250917295033
5, 222, 3.0
5, 257, 3.2750856532946324
5, 266, 4.0
5, 348, 3.891491152442444
5, 600, 3.0
5, 613, 3.0
5, 718, 3.0
5, 723, 3.0
5, 945, 3.0
5, 1043, 3.0
5, 1244, 4.0
5, 1493, 3.0
5, 1747, 3.0
5, 2089, 3.0
5, 2199, 3.0
5, 2414, 1.0
5, 2575, 3.0
5, 2639, 5.0
5, 2844, 3.0
5, 3224, 3.0
6, 86, 3.6120046188698978
6, 97, 3.0
6, 242, 3.0
6, 448, 3.0
6, 530, 3.0
6, 691, 3.0
6, 884, 3.0
6, 961, 3.0
6, 1400, 3.0
6, 1471, 4.0
6, 1667, 3.0
6, 2059, 3.0
6, 2071, 3.0
6, 2095, 3.0
6, 2296, 3.0
6, 2341, 3.0
6, 2381, 3.0
6, 2431, 3.0
6, 2787, 4.0
6, 2866, 3.0
6, 2969, 3.0
6, 3108, 5.0
6, 3110, 3.0
6, 3661, 3.0
7, 867, 4.0
7, 1096, 5.0
7, 1132, 5.0
7, 1206, 4.0
7, 1284, 4.0
7, 1758, 4.0
7, 1783, 4.0
7, 1788, 4.0
7, 1907, 4.0
7, 2103, 4.0
7, 2129, 4.0
7, 2137, 4.0
7, 2348, 4.0
7, 2581, 4.0
7, 2670, 4.0
7, 2676, 4.0
7, 2722, 4.0
7, 3146, 4.0
7, 3321, 4.0
7, 3377, 4.0
7, 3383, 4.0
7, 3669, 4.0
7, 3676, 4.0
8, 97, 3.0
8, 123, 3.0
8, 187, 3.0
8, 209, 3.0
8, 310, 3.0
8, 360, 3.0
8, 442, 3.0
8, 459, 3.0
8, 474, 3.0
8, 504, 3.0
8, 584, 3.0
8, 615, 3.0
8, 775, 3.0
8, 819, 3.0
8, 917, 3.0
8, 949, 3.0
8, 1006, 3.0
8, 1362, 3.0
8, 1392, 3.0
8, 2663, 3.0
9, 178, 4.0
9, 272, 4.0
9, 762, 4.0
9, 890, 4.0
9, 939, 4.0
9, 971, 4.0
9, 1007, 4.0
9, 1179, 4.0
9, 1382, 4.0
9, 1660, 4.0
9, 1842, 4.0
9, 1932, 4.0
9, 1950, 4.0
9, 2224, 4.0
9, 2262, 4.0
9, 2417, 4.0
9, 2713, 4.0
9, 2737, 4.0
9, 3473, 4.0
10, 216, 4.017246507621123
10, 268, 4.0
10, 1216, 4.0
10, 1241, 4.0
10, 1401, 4.0
10, 1499, 4.0
10, 2056, 4.0
10, 2210, 5.0
10, 2464, 6.0
10, 2576, 4.0
10, 2795, 4.0
10, 3061, 4.0
10, 3076, 4.0
10, 3130, 4.0
10, 3303, 4.0
10, 3331, 4.0
10, 3368, 4.0
10, 3411, 4.0
10, 3712, 4.0
11, 2, 4.101020514433644
11, 642, 4.0
11, 1043, 6.0
11, 1143, 4.0
11, 1160, 4.0
11, 1386, 4.0
11, 1427, 4.0
11, 1844, 6.0
11, 2282, 4.0
11, 2486, 4.0
11, 2524, 4.0
11, 2728, 4.0
11, 2886, 5.0
11, 2957, 4.0
11, 3219, 4.0
11, 3249, 4.0
11, 3269, 5.0
11, 3672, 4.0
11, 3675, 4.0
12, 652, 4.0
12, 915, 4.0
12, 1076, 4.0
12, 1168, 5.0
12, 1347, 4.0
12, 1430, 4.0
12, 1562, 4.0
12, 1654, 3.0
12, 1756, 4.0
12, 1879, 4.0
12, 1991, 4.0
12, 2106, 4.0
12, 2128, 4.0
12, 2336, 2.0
12, 2421, 4.0
12, 2667, 5.0
12, 2829, 4.0
12, 2967, 4.0
13, 20, 5.0
13, 56, 5.0
13, 226, 5.0
13, 346, 5.0
13, 354, 5.0
13, 400, 5.0
13, 826, 5.0
13, 974, 5.0
13, 1102, 5.0
13, 1946, 5.0
13, 2579, 5.0
13, 2947, 5.0
13, 3674, 5.0
13, 3699, 5.0
14, 27, 3.0
14, 47, 3.0
14, 82, 3.0
14, 85, 3.0
14, 86, 3.0
14, 97, 3.0
14, 166, 3.0
14, 315, 3.0
14, 319, 2.0
14, 536, 3.0
14, 909, 3.0
14, 1226, 3.0
14, 2052, 3.0
14, 2825, 3.0
15, 69, 3.0
15, 440, 3.0
15, 506, 3.0
15, 568, 3.0
15, 674, 3.0
15, 759, 3.0
15, 932, 3.0
15, 1180, 3.0
15, 1689, 1.0
15, 1828, 3.0
15, 2277, 3.0
15, 2905, 3.0
15, 3605, 3.0
16, 846, 3.0
16, 891, 3.0
16, 962, 3.0
16, 1595, 3.0
16, 1626, 3.0
16, 1884, 3.0
16, 2107, 3.0
16, 2196, 3.0
16, 2216, 3.0
16, 2640, 3.0
16, 2725, 3.0
16, 2941, 5.0
16, 3379, 3.0
17, 934, 3.0
17, 1000, 3.0
17, 1069, 3.0
17, 1622, 3.0
17, 1634, 3.0
17, 2115, 3.0
17, 2172, 3.0
17, 2419, 3.0
17, 2475, 2.0
17, 3220, 3.0
17, 3349, 3.0
17, 3610, 3.0
17, 3719, 5.0
18, 112, 3.0
18, 113, 4.0
18, 138, 4.0
18, 235, 3.0
18, 379, 3.0
18, 478, 1.9360395826755186
18, 889, 3.0
18, 1036, 3.0
18, 1155, 3.0
18, 1274, 3.0
18, 2367, 3.0
18, 3626, 3.0
19, 8, 3.0
19, 46, 5.0
19, 56, 4.0
19, 208, 3.0
19, 310, 3.3843885994537093
19, 363, 3.0
19, 427, 2.0
19, 433, 3.0
19, 497, 3.0
19, 983, 4.0
19, 1010, 3.0
19, 3169, 3.0
20, 201, 3.0
20, 230, 3.0
20, 238, 2.5147186257614296
20, 242, 3.0
20, 277, 3.0
20, 281, 3.0
20, 352, 3.0
20, 356, 3.0
20, 573, 3.0
20, 949, 3.0
20, 984, 3.0
20, 2171, 3.0
21, 661, 3.0
21, 760, 3.533333333333333
21, 859, 3.0
21, 1100, 3.0
21, 1148, 3.0
21, 1481, 3.0
21, 1832, 3.0
21, 2014, 3.0
21, 2220, 3.0
21, 2712, 3.0
21, 3381, 3.0
21, 3399, 3.0
22, 11, 3.0
22, 137, 3.0
22, 146, 3.0
22, 244, 2.0
22, 262, 3.0
22, 399, 3.0
22, 425, 3.0
22, 554, 3.0
22, 810, 3.0
22, 917, 4.0
22, 2991, 3.0
22, 3584, 3.0
23, 19, 3.0
23, 88, 3.0
23, 180, 3.0
23, 259, 3.0
23, 266, 3.0
23, 528, 4.0
23, 558, 3.0
23, 613, 3.0
23, 2045, 3.0
23, 2167, 3.0
23, 2859, 3.0
23, 3161, 3.0
24, 813, 3.0
24, 1496, 3.0
24, 1675, 3.0
24, 1787, 3.0
24, 1864, 2.0
24, 2175, 2.0
24, 2528, 3.0
24, 2733, 3.0
24, 2968, 4.0
24, 3256, 4.0
24, 3328, 3.0
24, 3647, 3.0
25, 40, 4.124518449724993
25, 61, 3.433044962700854
25, 78, 2.8105095004758365
25, 90, 3.2965855665137913
25, 150, 1.0
25, 207, 4.0
25, 274, 2.6666666666666665
25, 301, 3.0
25, 414, 1.0
25, 1062, 3.0
25, 1170, 3.0
25, 3052, 3.0
26, 34, 4.0
26, 193, 6.0
26, 199, 4.0
26, 214, 4.0
26, 406, 5.0
26, 647, 4.0
26, 822, 4.0
26, 866, 4.0
26, 1163, 4.0
26, 1251, 4.0
26, 1514, 4.0
26, 2117, 4.0
27, 474, 3.0
27, 530, 4.5
27, 780, 5.0
27, 805, 3.0
27, 1161, 3.0
27, 1790, 3.0
27, 2299, 3.0
27, 2328, 3.0
27, 2818, 3.0
27, 2960, 3.0
27, 3284, 3.0
28, 110, 2.0
28, 271, 3.0
28, 272, 4.0
28, 773, 3.0
28, 1286, 3.0
28, 1442, 4.0
28, 2490, 3.0
28, 2591, 3.0
28, 3502, 3.0
28, 3531, 3.0
28, 3694, 3.0
29, 463, 3.5374073111674313
29, 1220, 3.0
29, 1374, 3.0
29, 2335, 3.0
29, 2399, 3.0
29, 2473, 3.0
29, 3118, 5.0
29, 3375, 3.0
29, 3503, 3.0
29, 3673, 3.0
29, 3687, 3.0
30, 30, 3.0
30, 61, 3.130306154330093
30, 74, 2.0
30, 117, 1.8559923400454887
30, 153, 3.0
30, 171, 3.0
30, 178, 4.2240092377397955
30, 242, 4.0
30, 560, 3.0
30, 2019, 3.0
30, 3129, 3.0
31, 492, 3.0
31, 747, 3.0
31, 1710, 3.0
31, 2134, 3.0
31, 2183, 3.0
31, 2347, 3.0
31, 2680, 4.0
31, 2948, 3.0
31, 3262, 3.0
31, 3483, 4.0
31, 3553, 3.0
32, 45, 4.0
32, 108, 4.0
32, 186, 4.0
32, 217, 4.0
32, 232, 4.0
32, 267, 4.0
32, 405, 4.0
32, 601, 4.0
32, 1177, 4.0
32, 2133, 4.0
32, 3479, 4.0
33, 143, 3.6835690274174673
33, 234, 3.0
33, 328, 4.38602433673825
33, 447, 2.5056833426504106
33, 852, 3.0
33, 940, 3.0
33, 1096, 3.0
33, 1521, 3.0
33, 1781, 3.0
33, 2573, 3.0
33, 2758, 3.0
34, 642, 3.0
34, 881, 3.0
34, 1282, 3.0
34, 2114, 3.0
34, 2160, 2.0
34, 2285, 3.0
34, 2424, 3.0
34, 2907, 3.0
34, 3367, 3.0
34, 3457, 3.0
34, 3501, 3.0
35, 70, 3.0
35, 133, 3.0
35, 187, 4.0
35, 238, 3.0
35, 327, 4.0
35, 365, 3.0
35, 459, 3.0
35, 696, 3.0
35, 1057, 3.0
35, 1150, 3.0
35, 3121, 3.0
36, 5, 3.4674979873486986
36, 29, 3.5358983848622456
36, 57, 3.0
36, 212, 3.0
36, 298, 3.0
36, 321, 4.0
36, 396, 4.0
36, 500, 2.0
36, 603, 2.0
36, 616, 3.0
37, 657, 4.0
37, 711, 4.0
37, 1263, 4.0
37, 1292, 4.0
37, 1558, 5.0
37, 2384, 4.0
37, 3203, 4.0
37, 3455, 4.0
37, 3456, 4.0
37, 3622, 4.0
38, 10, 4.63060193748187
38, 39, 4.0
38, 45, 2.0
38, 462, 3.0
38, 1260, 4.0
38, 1577, 5.0
38, 1851, 3.0
38, 2580, 3.0
38, 2869, 3.0
38, 3577, 3.0
39, 61, 4.387955641475195
39, 71, 3.018598284787139
39, 78, 2.9552078039704885
39, 110, 4.3357172667278245
39, 201, 3.0
39, 346, 3.0
39, 360, 1.0
39, 615, 3.0
39, 814, 3.0
39, 1419, 5.0
40, 552, 3.0
40, 848, 3.0
40, 856, 3.0
40, 1247, 3.0
40, 1580, 3.0
40, 1845, 3.0
40, 2201, 3.0
40, 2203, 3.0
40, 2449, 3.0
40, 3423, 3.0
41, 36, 4.613177850318026
41, 40, 4.4225031266846555
41, 64, 3.0
41, 198, 4.0
41, 294, 5.0
41, 300, 3.0
41, 311, 4.0
41, 435, 4.0
41, 579, 4.0
41, 3572, 4.0
42, 96, 4.0
42, 172, 4.0
42, 534, 4.0
42, 922, 4.0
42, 935, 4.0
42, 1980, 4.0
42, 2126, 4.0
42, 2317, 4.0
42, 2873, 4.0
42, 3316, 5.0
43, 240, 4.0
43, 491, 4.0
43, 521, 4.0
43, 739, 1.0
43, 968, 4.0
43, 1055, 4.0
43, 1154, 4.0
43, 1407, 4.0
43, 2237, 4.0
43, 2593, 4.0
44, 332, 4.0
44, 1125, 3.0
44, 1587, 3.0
44, 1743, 5.0
44, 1896, 3.0
44, 2343, 3.0
44, 2561, 3.0
44, 3238, 3.0
44, 3374, 3.0
45, 522, 4.0
45, 737, 4.0
45, 790, 4.0
45, 986, 4.0
45, 1520, 4.0
45, 1542, 4.0
45, 2326, 4.0
45, 2622, 4.0
45, 3060, 4.0
46, 5, 3.0
46, 9, 3.0
46, 31, 3.0
46, 54, 3.0
46, 60, 3.0
46, 190, 3.0
46, 549, 3.0
46, 646, 3.0
46, 1027, 3.0
47, 8, 3.0
47, 17, 3.0
47, 259, 3.0
47, 774, 3.0
47, 976, 3.0
47, 1757, 3.0
47, 2281, 3.0
47, 2520, 3.0
47, 2773, 3.0
48, 0, 3.0
48, 17, 3.0
48, 46, 3.0
48, 289, 3.0
48, 1276, 3.0
48, 1509, 2.0
48, 2211, 3.0
48, 2675, 3.0
48, 3081, 3.0
49, 257, 2.0
49, 368, 3.0
49, 1167, 3.0
49, 1530, 3.0
49, 2657, 3.0
49, 2706, 3.0
49, 3012, 3.0
49, 3432, 3.0
49, 3509, 3.0
50, 21, 3.963525491562421
50, 31, 4.333333333333333
50, 90, 3.6480130242284368
50, 313, 3.0
50, 685, 3.0
50, 1115, 3.0
50, 1173, 3.0
50, 1610, 3.0
50, 3668, 3.0
51, 70, 5.0
51, 113, 3.0
51, 143, 4.0
51, 150, 5.043346669046095
51, 328, 3.0
51, 1488, 4.0
51, 1637, 4.0
51, 3406, 4.0
51, 3649, 4.0
52, 464, 3.0
52, 541, 3.0
52, 905, 3.0
52, 1037, 3.0
52, 1272, 3.0
52, 2207, 3.0
52, 2959, 3.0
52, 3397, 3.0
52, 3436, 3.0
53, 6, 5.0
53, 220, 4.0
53, 629, 4.0
53, 649, 4.0
53, 667, 4.0
53, 735, 4.0
53, 3028, 4.0
53, 3136, 4.0
53, 3437, 4.0
54, 259, 3.0
54, 368, 3.0
54, 680, 3.0
54, 761, 3.0
54, 1298, 3.0
54, 1939, 3.0
54, 2112, 3.0
54, 2416, 3.0
55, 1, 4.835864237387104
55, 9, 4.0
55, 16, 6.0
55, 17, 4.0
55, 21, 4.0
55, 39, 4.392304845413264
55, 109, 4.0
55, 168, 5.0
56, 317, 4.0
56, 522, 4.0
56, 782, 4.0
56, 1059, 4.0
56, 1631, 4.0
56, 2753, 4.0
56, 3085, 4.0
56, 3667, 4.0
57, 3, 1.0
57, 36, 3.5729490168751576
57, 130, 4.0
57, 169, 3.0
57, 188, 3.0
57, 205, 3.0
57, 1130, 3.0
57, 2973, 3.0
58, 2, 2.7198027266082994
58, 11, 4.043346669046095
58, 24, 2.0
58, 40, 2.0
58, 623, 3.0
58, 1480, 3.0
58, 1697, 1.0
58, 3690, 3.0
59, 66, 4.0
59, 355, 2.0
59, 356, 3.0
59, 379, 3.0
59, 1571, 3.0
59, 1873, 3.0
59, 2816, 3.0
59, 3078, 3.0
60, 502, 3.0
60, 1287, 3.0
60, 1452, 2.0
60, 1502, 3.0
60, 1748, 1.0
60, 2028, 3.0
60, 3063, 3.0
60, 3366, 3.0
61, 161, 4.0
61, 269, 4.0
61, 306, 4.0
61, 552, 4.0
61, 597, 4.0
61, 720, 4.0
61, 1239, 4.0
61, 3616, 4.0
62, 16, 4.496373526693879
62, 1711, 3.0
62, 1953, 3.0
62, 2135, 3.0
62, 2208, 4.0
62, 2937, 3.0
62, 2992, 3.0
62, 3671, 3.0
63, 29, 3.0
63, 53, 2.098076211353316
63, 103, 3.0
63, 1588, 3.0
63, 1799, 3.0
63, 1881, 3.0
63, 2965, 3.0
63, 3305, 3.0
64, 47, 3.0
64, 752, 3.0
64, 909, 3.0
64, 1067, 3.0
64, 1138, 3.0
64, 2228, 3.0
64, 2759, 3.0
64, 3119, 3.0
65, 52, 3.0
65, 162, 3.0
65, 633, 2.6497627953070455
65, 663, 3.0
65, 1974, 2.23582845781094
65, 2519, 3.0
65, 3043, 3.0
65, 3710, 3.0
66, 154, 4.0
66, 853, 3.585786437626905
66, 2007, 6.0
66, 2651, 4.0
66, 2702, 4.0
66, 2771, 5.0
66, 3033, 4.0
66, 3180, 4.0
67, 702, 3.0
67, 814, 3.0
67, 1431, 3.0
67, 1517, 3.0
67, 2502, 3.0
67, 2677, 3.0
67, 2932, 3.0
67, 3442, 3.0
68, 2339, 3.0
68, 2613, 3.0
68, 2730, 4.0
68, 3164, 3.0
68, 3208, 3.0
68, 3216, 3.0
68, 3480, 3.0
68, 3619, 3.0
69, 10, 3.0
69, 99, 3.0
69, 108, 3.0
69, 429, 3.0
69, 500, 3.0
69, 632, 3.0
69, 1146, 3.0
69, 2828, 3.0
70, 160, 4.0
70, 389, 4.0
70, 875, 4.0
70, 897, 4.0
70, 1163, 4.0
70, 1625, 4.0
70, 3306, 4.0
71, 6, 3.2
71, 481, 2.522941847146967
71, 521, 0.0
71, 691, 3.0
71, 1555, 3.0
71, 2924, 3.0
71, 3133, 3.0
72, 4, 5.0
72, 28, 4.641429826363713
72, 38, 2.0
72, 67, 4.0
72, 82, 4.0
72, 155, 4.0
72, 821, 4.0
73, 517, 3.0
73, 963, 5.0
73, 1805, 3.0
73, 2314, 3.0
73, 3114, 3.0
73, 3155, 3.0
73, 3646, 3.0
74, 3, 5.0
74, 67, 5.0
74, 232, 5.0
74, 1342, 4.0
74, 1767, 2.0
74, 3003, 4.0
74, 3297, 4.0
75, 293, 4.0
75, 1231, 4.0
75, 1505, 4.0
75, 1841, 4.0
75, 1981, 4.0
75, 3387, 4.0
75, 3486, 4.0
76, 2, 3.0
76, 241, 3.0
76, 359, 3.0
76, 535, 3.0
76, 636, 3.0
76, 2169, 3.0
76, 2840, 3.0
77, 102, 3.0
77, 147, 3.0
77, 200, 3.0
77, 210, 3.0
77, 286, 3.0
77, 2064, 3.0
77, 2641, 3.0
78, 158, 4.4
78, 342, 4.0
78, 1140, 4.0
78, 1333, 4.0
78, 2230, 4.0
78, 2375, 4.0
78, 3576, 4.0
79, 313, 3.0
79, 391, 3.0
79, 489, 3.0
79, 858, 3.0
79, 1364, 3.0
79, 1423, 3.0
79, 2557, 3.0
80, 576, 3.0
80, 582, 3.0
80, 884, 3.0
80, 1300, 3.0
80, 1583, 3.0
80, 3029, 3.0
80, 3544, 3.0
81, 1289, 3.0
81, 1436, 3.0
81, 1446, 3.0
81, 1839, 3.0
81, 2037, 3.0
81, 2080, 3.0
81, 3612, 3.0
82, 443, 4.0
82, 840, 2.0
82, 1572, 4.0
82, 2678, 4.0
82, 2724, 4.0
82, 3309, 4.0
82, 3414, 4.0
83, 582, 6.0
83, 688, 5.0
83, 1066, 4.0
83, 1663, 4.0
83, 2718, 4.0
83, 2898, 4.0
83, 2933, 4.0
84, 192, 4.0
84, 805, 4.0
84, 853, 4.0
84, 1091, 4.0
84, 2604, 4.0
84, 2740, 4.0
84, 3701, 4.0
85, 1035, 4.0
85, 1515, 4.0
85, 1860, 4.0
85, 2971, 4.0
85, 3026, 4.0
85, 3323, 4.0
85, 3550, 4.0
86, 0, 4.0
86, 775, 4.0
86, 1081, 4.0
86, 1232, 4.0
86, 2708, 4.0
86, 2935, 4.0
86, 3454, 4.0
87, 20, 4.0
87, 33, 4.0
87, 64, 4.0
87, 438, 4.0
87, 494, 4.0
87, 681, 4.0
87, 1106, 4.0
88, 162, 3.0
88, 311, 3.0
88, 423, 3.0
88, 1848, 3.0
88, 2205, 3.0
88, 2700, 3.0
88, 3530, 3.0
89, 112, 3.9255298729955634
89, 136, 4.2992541879546025
89, 397, 4.0
89, 851, 4.0
89, 1525, 4.0
89, 2354, 4.0
89, 3016, 3.0
90, 146, 6.0
90, 377, 4.0
90, 665, 4.0
90, 1211, 4.0
90, 1317, 4.0
90, 1491, 4.0
90, 3430, 4.0
91, 747, 2.0
91, 843, 2.0
91, 879, 2.0
91, 1461, 2.0
91, 2355, 2.0
91, 3074, 2.0
91, 3358, 2.0
92, 1020, 3.0
92, 1994, 3.0
92, 2177, 3.0
92, 2518, 3.0
92, 2578, 3.0
92, 2823, 3.0
92, 3587, 3.0
93, 5, 3.1530096874093534
93, 70, 3.0
93, 1925, 3.0
93, 2148, 3.0
93, 2704, 3.0
93, 2872, 3.0
93, 3507, 3.0
94, 910, 6.0
94, 1733, 4.0
94, 2225, 4.0
94, 2243, 4.0
94, 2455, 4.0
94, 3354, 4.0
94, 3580, 4.0
95, 4, 3.0
95, 13, 5.0
95, 54, 3.0
95, 71, 2.9404481846566695
95, 271, 3.0
95, 3261, 3.0
95, 3280, 3.0
96, 0, 4.0
96, 20, 4.0
96, 60, 4.0
96, 191, 5.0
96, 221, 4.0
96, 624, 4.0
96, 988, 4.0
97, 1, 5.0
97, 41, 4.0
97, 429, 4.0
97, 510, 4.0
97, 666, 4.0
97, 1115, 4.0
97, 1883, 4.0
98, 4, 3.0
98, 5, 3.0
98, 32, 3.0
98, 323, 3.0
98, 539, 4.0
98, 549, 3.0
98, 1024, 3.0
99, 2, 3.0
99, 30, 4.0
99, 153, 3.0
99, 199, 5.0
99, 223, 3.0
99, 1350, 3.0
99, 3464, 3.0
100, 122, 3.0
100, 301, 3.0
100, 490, 3.0
100, 744, 3.0
100, 987, 3.0
100, 1100, 3.0
100, 2448, 3.0
101, 518, 4.0
101, 914, 6.0
101, 1410, 4.0
101, 1836, 4.0
101, 2279, 4.0
101, 3240, 4.0
101, 3689, 4.0
102, 9, 4.0
102, 22, 4.0
102, 37, 4.0
102, 80, 4.0
102, 149, 4.0
102, 465, 4.0
102, 720, 4.0
103, 1048, 4.0
103, 1984, 4.0
103, 2695, 4.0
103, 2793, 4.0
103, 3116, 4.0
103, 3189, 4.0
103, 3410, 4.0
104, 1109, 4.0
104, 2000, 4.0
104, 2895, 4.0
104, 2909, 4.0
104, 3105, 4.0
104, 3134, 4.0
104, 3206, 4.0
105, 13, 4.469181606780271
105, 69, 5.0
105, 416, 3.0
105, 541, 3.0
105, 880, 4.0
105, 1228, 3.0
105, 3126, 3.0
106, 847, 3.0
106, 1337, 3.0
106, 2664, 3.0
106, 3025, 3.0
106, 3407, 3.0
106, 3446, 3.0
106, 3488, 3.0
107, 9, 1.0
107, 194, 3.0
107, 202, 2.0
107, 254, 3.0
107, 255, 5.0
107, 921, 5.0
107, 1266, 3.0
108, 12, 5.0
108, 37, 3.3405424265831667
108, 137, 4.0
108, 153, 4.0
108, 214, 4.0
108, 649, 4.0
108, 2757, 4.0
109, 1166, 4.0
109, 1314, 4.0
109, 1397, 4.0
109, 2465, 4.0
109, 2721, 4.0
109, 3312, 5.0
110, 1, 3.0
110, 5, 3.0
110, 591, 3.0
110, 670, 3.0
110, 1054, 3.0
110, 1838, 3.0
111, 73, 3.0
111, 538, 3.0
111, 1383, 3.0
111, 2143, 3.0
111, 2587, 3.0
111, 3054, 3.0
112, 45, 3.0
112, 50, 3.0
112, 102, 4.0
112, 325, 3.0
112, 357, 2.0
112, 446, 3.0
113, 146, 4.299839871457927
113, 338, 4.0
113, 387, 3.0
113, 536, 4.0
113, 560, 4.0
113, 1358, 4.0
114, 92, 6.0
114, 127, 3.3333333333333335
114, 157, 4.0
114, 205, 4.0
114, 324, 3.4220644500147603
114, 335, 4.0
115, 42, 3.0
115, 86, 3.0
115, 214, 3.0
115, 1537, 3.0
115, 1768, 3.0
115, 2590, 3.0
116, 8, 4.0
116, 52, 4.0
116, 53, 4.0
116, 79, 4.0
116, 166, 4.0
116, 167, 4.0
117, 175, 3.0
117, 341, 3.0
117, 425, 3.0
117, 1899, 3.0
117, 2168, 3.0
117, 3588, 3.0
118, 1, 4.0
118, 170, 3.0
118, 1064, 3.0
118, 2783, 3.0
118, 3132, 3.0
118, 3212, 3.0
119, 33, 4.0
119, 34, 4.0
119, 63, 4.0
119, 79, 4.0
119, 176, 4.0
119, 2807, 4.0
120, 1483, 4.0
120, 2302, 4.0
120, 2447, 4.0
120, 2538, 4.0
120, 3145, 4.0
120, 3684, 4.0
121, 28, 3.0
121, 66, 2.0
121, 174, 3.0
121, 228, 3.0
121, 476, 3.0
121, 765, 3.0
122, 26, 4.0
122, 237, 4.0
122, 704, 4.944271909999159
122, 1053, 4.0
122, 1469, 4.0
122, 2461, 4.0
123, 0, 5.0
123, 78, 4.0
123, 118, 6.0
123, 130, 4.0
